UUID,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
86A3D6DF-5EDD-48E7-A474-6BD1B37ACE3A,1.0,152.0,0.0,0.0,0.0,152.0,152.0
C50E1F2E-0817-4E9E-B77E-85884F957387,1.0,5054.0,808.64,0.0,0.0,5862.64,5862.64
242EFBCC-FC61-4929-AD3C-E17D9DE70D05,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CB2A16C2-1655-40AE-B0F5-C87A92F5E5C9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46FF13FA-87CE-4DB0-94D3-87BC1F7901C1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8615C7B6-DCF2-40E1-A876-22A1EC58EC9C,1.0,187.93,30.07,0.0,0.0,218.0,218.0
4E1B4B55-C6ED-4E32-8E55-D85451F0558A,1.0,31.03,4.97,0.0,0.0,36.0,36.0
0447B351-BD7B-4BB4-8606-7FC0229E52C7,1.0,237.93,38.07,0.0,0.0,276.0,276.0
CFD97A23-986E-4684-A678-5BA02B641298,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81087236-8E12-493D-9B4B-1A601DF94FCF,1.0,786.86,125.9,0.0,0.0,912.76,912.76
1CA5E52E-CF26-4EEE-B688-962E3F2F80D5,1.0,1741.47,278.65,0.0,0.0,2020.12,2020.12
B1A0F3C4-D2B9-11EB-96E7-00155D012007,1.0,7913.67,1266.19,0.0,0.0,9179.86,9179.86
6C88AD37-F255-4594-9815-1BEC1D6E4D4C,1.0,8986.0,0.0,0.0,0.0,10423.76,10423.76
639FE4B5-4F5D-4D57-A357-AE2583BDC6DC,1.0,4200.0,672.0,0.0,0.0,4872.0,4872.0
9371B6A6-8EE8-4576-B731-0F2022C1F2D7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29D6E1F8-97FF-4B50-BE80-603F096285A6,1.0,2596.0,415.36,0.0,0.0,3011.36,3011.36
C62D37BF-2278-4027-8CF0-17B814F4D6E3,1.0,2378.0,380.48,0.0,0.0,2758.48,2758.48
8B48E8AE-3599-4D8F-8D24-98D2D1D8DAB4,1.0,2078.25,332.52,0.0,0.0,2410.77,2410.77
1791CB85-A20B-434E-A05D-ADBAB711D14A,1.0,6740.5,1078.48,0.0,0.0,7818.98,7818.98
5FED3B6C-5DCD-48D7-B26E-AC5AF3A2CCE1,1.0,1984.0,317.44,0.0,0.0,2301.44,2301.44
B476000D-F442-48DD-85EE-CDFC916F90ED,1.0,260.0,41.6,0.0,0.0,301.6,301.6
C7A97442-D066-457F-947D-D3AAE73A7310,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70DFA6ED-7F9F-4753-828C-482671414975,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CEAC3342-2CF1-476F-B784-2D28C1905C56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A52B8BA8-D3F7-487B-B4D4-16F6D61E3355,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1E754A5C-772B-47D6-94AD-1E4E9D42CF92,1.0,0.0,0.0,0.0,0.0,0.0,0.0
064FC49D-612A-4B7E-8305-4EBE33912840,1.0,8766.43,0.0,0.0,0.0,10169.07,10169.07
8DF71F01-30FD-41EC-B7E6-94A6D233AD4D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19BB64EA-6957-4BB9-A1E5-6108ECC70FDD,1.0,7461.53,1193.84,0.0,0.0,8655.369999999999,8655.37
EE9C91E5-7D20-854A-9913-8469171F79C7,1.0,1009.0,0.0,0.0,0.0,1009.0,1009.0
F2FD0FDF-AD34-49ED-A04D-87402297698E,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0
89F7E1B2-2456-4145-9754-0678D947D468,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3FC56C05-4A12-4566-89E2-E17D9DE709B2,1.0,1833.2,293.3,0.0,0.0,2126.5,2126.5
712777E8-8E94-E842-B2F1-2A8CD3AE10ED,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8
140D57A6-2CA8-4421-A604-77BB2F776D50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C53B661A-44D3-4FB4-AE2C-15757C296BEB,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8A795B20-2330-4817-94AB-80564F29377A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E77466AA-91EE-42FF-8691-8B7108C5A1F2,1.0,9386.32,0.0,0.0,0.0,10324.949999999999,10324.95
8947B99A-3BB6-4699-ABBE-94BB7A9F0DE9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E24184F7-76D8-47AE-B3CF-8801AA2BD79A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
313CC894-F937-42CC-9927-C3268F0FD3B8,1.0,2507.15,401.14,0.0,0.0,2908.29,2908.29
B37C6E13-056D-4D96-9BB3-39B1C14E8256,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96AAE9F4-A509-4DB1-A151-8A6C378AD655,1.0,0.0,0.0,0.0,0.0,0.0,0.0
467AA618-6DAB-4C62-BB8C-75EDF79CC0C8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A56CE1C5-A014-445A-96D8-9D1DD85A4454,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D548745A-7B21-41C6-BC7D-278E21E78812,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BD0A3F65-E21E-834C-805F-01B1610DFEC7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A17313E7-6C6A-4DAA-9EB3-3DEBA68658CF,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2C9EEA0C-C583-41F8-90B1-A00B48EBE1CC,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F20C53B0-476E-4C0F-A4CA-87E81047A398,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2F3CD3D2-34E0-4C93-B175-E17D9DE78D8B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4FEF24EA-381D-4385-B0D3-E17D9DE71927,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59EE0DCB-2C3A-41B7-B0B1-63A8486EB699,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DAF291EB-9902-4C5E-A12C-5C283F693FB1,1.0,2451.0,392.16,0.0,0.0,2843.16,2843.16
014A5D17-3991-42EA-9D10-102B4A64B2E0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CFD8467A-6BD7-4B79-BFAE-CC6497B53BB2,1.0,114.5,18.32,0.0,0.0,129.68,129.68
1CC09C1A-2942-4E2D-B433-C9AF04832BBD,1.0,3044.98,487.2,0.0,0.0,3532.18,3532.18
B03530A7-4721-4E59-BF54-8AC319F19D35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4DE710DD-F97A-4371-8DDF-120C5D2584C6,1.0,5087.62,814.02,0.0,0.0,5901.639999999999,5901.64
624D6F57-9996-4BCA-8AE1-5A9E60276E29,1.0,5087.62,814.02,0.0,0.0,5901.639999999999,5901.64
827BC34C-1C7F-40A7-85D2-4105C44830FB,1.0,2459.6,393.53,0.0,0.0,2853.13,2853.13
54798026-698A-4C3B-862D-B777A493E4D2,1.0,0.0,0.0,0.0,0.0,0.0,80.0
ED449D95-52BE-4C77-86FE-A38D2A11B687,1.0,0.0,0.0,0.0,0.0,0.0,3686.0
1C414CF8-BB19-4EC1-B811-042562C02248,1.0,0.0,0.0,0.0,0.0,0.0,1968.7
9E695F0F-3FA1-43D6-9B5B-7F8E446F3910,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B11C161E-C6C7-4415-BF6A-AFE585D6DB96,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E6EB7944-8073-4CCE-B5B6-2D76ED9F72BC,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B1376C1E-37B9-4EEB-9E11-4CB91012B0BD,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B52E28F4-8EB1-4992-A14C-5F3ADAD2EA11,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A67CF791-4859-4240-B325-C1A1EDAE3020,1.0,6660.0,1065.6,0.0,0.0,6349.200000000001,6349.2
6E9B2AF7-5731-4098-B3AB-342DC20C3F5B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9EB7D9D0-596A-45C0-9894-D8E23CD4E37B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D5EF035D-404A-473A-9924-D9E55FF1B3D8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8C4D0766-A436-CE43-BB67-318860BDD2E8,1.0,4202.1,22.73,0.0,0.0,4224.83,4224.83
4C8965EF-ACF9-4F94-B486-BE359DF1DE0C,1.0,220.0,35.2,0.0,0.0,255.2,255.2
E856A87A-5B55-4932-8869-587F1CD83F07,1.0,1886.29,301.81,0.0,0.0,2074.92,2074.92
62B4ECFA-3449-48F4-B11F-C3CCF26EC3EF,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112896D7-0963-492F-8A7E-7373A1D0AD37,1.0,0.0,0.0,0.0,0.0,0.0,256.0
718DACC4-5D7E-4BC6-AFA2-E2722B453560,1.0,114.0,0.0,0.0,0.0,114.0,114.0
69E30FD8-0D26-4108-877D-D9033CF823CA,1.0,2715.5,434.48,0.0,0.0,3149.98,3149.98
0598177A-077F-46F0-93F2-86B1C7678B85,1.0,155.0,24.8,0.0,0.0,179.8,179.8
4824FB5D-DBB2-442D-A7A5-5D1ADEC1301F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0AA04A7F-AB47-4105-943F-9DB8CA062935,1.0,5200.0,832.0,0.0,0.0,6032.0,6032.0
28323360-6E4B-994B-A946-2F7D586DACA6,1.0,120.0,19.2,0.0,0.0,139.2,139.2
7EAE362B-45AC-4A6A-A0E9-A89A80033A62,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78EE2CDF-EE2F-43C1-8577-5BD1D8B3E8B6,1.0,2992.0,478.72,0.0,0.0,3470.7200000000003,3470.72
D88C03DE-1527-4CC6-9273-382B4ACC8308,1.0,391.64,62.66,0.0,0.0,454.29999999999995,454.3
B0FB9DE3-E83D-40DF-A747-A73816998A79,1.0,739.69,37.09,0.0,0.0,776.7800000000001,776.78
6879C6DF-8F31-4FE3-BC31-B46569BC98C2,1.0,1414.42,162.57,0.0,0.0,1576.99,1576.99
101BCBC8-BBA2-4733-BAD6-22F33DADC10A,1.0,6500.0,1040.0,0.0,0.0,7540.0,7540.0
5D432C45-D862-11EB-96E7-00155D012007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5F363966-AFDD-4366-B0EE-5D8AA7FDDF08,1.0,603.45,96.55,0.0,0.0,700.0,700.0
12FE7DE2-7959-4F91-A299-318B018BEE54,1.0,0.0,0.0,0.0,0.0,0.0,0.0
263BDA22-977F-4610-9CA3-D6FB2232B720,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98A35679-F159-4EAC-86F2-DC702B078B74,1.0,4077.25,652.36,0.0,0.0,4729.61,4729.61
09F3A9AD-D087-468B-B3D1-4A91A3FE69F5,1.0,114.5,18.32,0.0,0.0,129.68,129.68
EC080300-0D64-4EC6-9DF5-88E1E0DE71A7,1.0,798.82,124.51,0.0,0.0,923.33,923.33
E3A11BDC-26B9-4074-A5C4-7F830C31B20A,1.0,3274.5,523.92,0.0,0.0,3798.42,3798.42
CD6D54CF-2901-4824-B18D-8C9300CDA015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E2E27023-9869-4DC1-B9A8-F84B03488757,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FFC31366-59D6-4C63-A030-02AC9FC510C0,1.0,5996.68,959.47,0.0,0.0,6956.150000000001,6956.15
B3C6EA43-638B-4353-9043-3C306B304ADB,1.0,8910.02,0.0,0.0,0.0,8910.02,8910.02
8B17F07A-995F-40F4-A64D-54C3484ECB5B,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9
7BC5FBAF-3FD3-4018-8FAA-E82120D05B5F,1.0,1960.0,313.6,0.0,0.0,2273.6,2273.6
7FDC9A89-47BF-4C87-A269-85D1E6475FBA,1.0,1365.0,218.4,0.0,0.0,1583.4,1583.4
50BDF31C-7E2A-4796-9C97-85A5E131E039,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4B23B2F9-54C9-48C1-9ED9-9928A205655D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
03E68650-8D7A-B740-9C3A-8CC4B7EB68E1,1.0,1285.64,205.7,0.0,0.0,1491.3400000000001,1491.34
34A652F1-C4BF-4674-9FB2-BAF316A31843,1.0,6200.0,992.0,0.0,0.0,7192.0,7192.0
193CB593-1115-4CD9-BE9C-621D5D299C62,1.0,7450.0,1192.0,0.0,0.0,8642.0,8642.0
EA977A90-8DA7-8C47-BA6F-0B01F0DEDCB0,1.0,826.8,132.29,0.0,0.0,959.0899999999999,959.09
5A09AC39-5415-49D4-B186-EFD70E1B4941,1.0,4500.0,720.0,0.0,0.0,5220.0,5220.0
A4B49D6F-2FBD-4D57-8638-24CF7E8870CD,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55310BAF-CD96-46F0-9B5A-FA59789AC535,1.0,230.17,36.83,0.0,0.0,267.0,267.0
734B6FE7-96C5-4E05-9E09-FB4051E9A456,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3432A6BA-0D64-4401-8B88-0FD1F4C9516B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77FD6E81-917E-4578-8CD8-8505FE51A573,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E58DDA32-4232-4E3F-B505-BC812EBD6B4F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50CAE4EF-809F-46D0-A989-2AC047EA66A6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2853A4F8-8983-4E83-9F7D-4D7AB35C1C93,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CC272090-DB04-4A3F-BE75-271EAEBD2D99,1.0,0.0,294.39,0.0,0.0,0.0,0.0
2D07816A-5D88-44A4-861A-FD61AA32E5F0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BF6DBAEC-6FF3-4623-8CF0-0FD266335B3E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72E608B4-BADA-4392-A120-44F815EF82CB,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E074049A-321C-4197-A9EF-D6278A20338B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BEE8BD33-2CD8-4C2F-8618-BDD7602BCB9F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37A84A88-8237-4480-887F-0F112F2D32BA,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
A69D45B4-62E3-4F6F-8C84-28F1F9A611D8,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
EAB8BDDC-5CF5-4DD6-959C-D4E3B74D790D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88940611-96F1-4A31-A24A-9B0E806F6D82,1.0,1851.2,296.19,0.0,0.0,2147.39,2147.39
8CD68192-A20A-4C1A-ABCB-1589E969AED9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EBA38D6F-C966-4D0A-97B9-56FBCD4DCE11,1.0,9424.29,0.0,0.0,0.0,10366.720000000001,10366.72
8380DC70-4775-4B8B-97B7-F7B663006760,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
084FD1D9-281D-5D42-9E7B-6B2793EC323B,1.0,1282.6,205.22,0.0,0.0,1487.82,1487.82
A1C0926D-70FE-46EF-9415-42FF229493A0,1.0,603.45,96.55,0.0,0.0,700.0,700.0
AB84E3BE-4AFF-4DA6-A357-8D53DFA83782,1.0,220.0,35.2,0.0,0.0,255.2,255.2
6258130F-9697-4D63-95A4-BB1275CF2A75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67A24A27-D6B6-4D8B-ACBB-B15A14518587,1.0,1464.69,234.35,0.0,0.0,1699.04,1699.04
AC1A6D31-2564-4A02-95BE-78AD64A6D70D,1.0,1034.64,165.55,0.0,0.0,1200.19,1200.19
13CB31D9-2369-4B09-B055-64AE43D72DD2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6233E7EC-A13E-4960-8309-B04363868A16,1.0,175.0,28.0,0.0,0.0,203.0,203.0
DA0FCA04-25F2-3A46-B038-55A1100DCE28,1.0,34.48,5.52,0.0,0.0,40.0,40.0
8BC7DD8A-2778-4C71-8A4D-4234BA9A6866,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90AE028E-4588-4E2B-97A9-B9F19C41BDF9,1.0,0.0,0.0,0.0,0.0,0.0,117.81
AA0E850D-A5BA-45D2-8281-FA493D24B56D,1.0,490.0,78.4,0.0,0.0,568.4,568.4
380FEEDD-B927-48FE-BA00-E2B5E6EECA7D,1.0,225.0,36.0,0.0,0.0,261.0,261.0
89F4A679-3942-45FC-AE63-9C5E4643A896,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20CDE591-9038-4475-8AD7-5D289CA872B2,1.0,152.85000000000002,24.45,0.0,0.0,177.3,177.3
5E050BD9-3711-40AA-B31A-6D48C6212C47,1.0,54.480000000000004,8.72,0.0,0.0,63.2,63.2
ECD25167-BD08-4B3B-B63C-D79B05B1BDA7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A127CE26-5C99-8146-9470-9F586A85087D,1.0,168.04,0.0,0.0,0.0,168.04,168.04
77690137-99B0-48EC-80D5-1D5B8888547C,1.0,190.0,0.0,0.0,0.0,190.0,190.0
E7AB6240-8280-4521-8B0C-CDFAE69E1440,1.0,6300.0,1008.0,0.0,0.0,7308.0,7308.0
30F834FE-9371-4531-B0EE-0FA6857417E3,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
65CAD6CA-511D-4E4F-A2D2-61955FE6EECF,1.0,10000.0,0.0,0.0,0.0,0.0,0.0
B55999F4-D2F5-4CD8-82F9-FEF7AAC0E238,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BE5DAD8D-B41A-F446-91C8-17F56ADA5A9D,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D92FB2FD-FAEC-CF44-8257-01F6F15F9587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A677F8D4-49F9-4DBF-82FA-BCB4A945CA12,1.0,0.0,0.0,0.0,0.0,0.0,99.0
E0A5080F-E777-428F-9349-A6BD540E1CB9,1.0,2152.01,344.33,0.0,0.0,2496.34,2496.34
95B4405C-6DB3-43F6-B5D8-EF7CE1C5D4C4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61AA99CC-27B7-4F62-9365-61F8EF9C3F26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
619857D3-E6F6-44DF-AD32-B85B7F964D45,1.0,2150.5,344.08,0.0,0.0,2494.58,2494.58
B9EF083C-F4F0-4F04-872E-74D324DC59B7,1.0,1336.72,213.88,0.0,0.0,1550.6,1550.6
0C024D01-EF6A-4D94-87C5-B9ACA4CC5C3E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44FBB3ED-4C99-4E8A-BDB9-DB9BAACFBADC,1.0,3980.0,636.8,0.0,0.0,4616.8,4616.8
09988D04-56A9-4F90-8800-E2BB009DF572,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2244B636-9212-B745-96DE-8B902F68693B,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7EDF45BA-B9DB-42E5-B235-919779757FF7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F0C70240-F6B2-40B8-9CDD-8BC3321E8D4F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3F3E5646-0753-4D57-AB0D-02BB5A795D68,1.0,0.0,0.0,0.0,0.0,0.0,0.0
C8A8D506-DDBC-11EB-BF35-00155D014009,1.0,7824.39,1251.9,0.0,0.0,9076.29,9076.29
E2611D2D-A0F1-4A71-BEE3-14A35F21AAB6,1.0,9956.0,0.0,0.0,0.0,11548.96,0.0
DCE0440E-3889-8E47-A024-B8B8C876BC8A,1.0,630.0,100.8,0.0,0.0,730.8,730.8
09356695-131E-4A1F-A492-BF88AE92868B,1.0,1182.0,189.12,0.0,0.0,1371.12,1371.12
C27941A9-A285-4CEC-B968-DE49FCCCF3FF,1.0,1278.2,204.51,0.0,0.0,1482.71,1482.71
20DAECE0-7E6B-4120-AAFD-80B3B0130376,1.0,343.97,55.03,0.0,0.0,399.0,399.0
D2419754-934B-4314-BBAC-9AEBA3167CE8,1.0,7500.0,1200.0,0.0,0.0,8700.0,8700.0
043F8221-D2C8-4679-84AE-425F629CF456,1.0,4999.99,800.0,0.0,0.0,4766.66,4766.66
816A8082-FFB2-4FD4-B405-8C205F7176AC,1.0,7089.0,1134.24,0.0,0.0,8223.24,8223.24
0148A3D0-C4A8-4B92-91B6-431E862867FA,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AAA10A10-A3B0-4492-AE12-E7A95667A3B2,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
E95E7403-19E7-9945-8ABA-0BC5CBB18201,1.0,420.0,67.2,0.0,0.0,487.2,487.2
7B89ECD5-9CD9-45A8-AA8B-7B51554D99CA,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47870C8B-EFF2-419E-890E-3EB7EC065901,1.0,6885.0,1101.6,0.0,0.0,7986.6,7986.6
F2099F86-C40D-46EC-9C35-323CD198263C,1.0,18.97,3.03,0.0,0.0,22.0,22.0
2C7775E7-E2B7-4176-B787-E17D9DE7182B,1.0,473.28000000000003,75.73,0.0,0.0,549.01,549.01
F9099268-A096-49AC-A4DA-E17D9DE7F186,1.0,2347.9,375.66,0.0,0.0,2723.56,2723.56
1E2C9D6A-C8B0-45B7-9005-70D0D3E7087E,1.0,9391.72,0.0,0.0,0.0,10894.4,10894.4
B0B933AA-6CF3-4E35-BEDC-9BC085B7CA60,1.0,800.0,0.0,0.0,0.0,800.0,800.0
B17AAD58-9324-499C-AE59-DA0B60A4531E,1.0,1649.6,263.94,0.0,0.0,1913.54,1913.54
33296CEF-01C4-4998-A01B-5E3CA0A02057,1.0,571.72,91.47,0.0,0.0,663.19,663.19
2192667B-F4ED-4ACC-873A-4320443CF7B3,1.0,821.41,131.42,0.0,0.0,952.8299999999999,952.83
DF5A5222-DF53-11EB-BF35-00155D014009,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3FAB43E5-586E-4F23-9AC4-0FCB016EC535,1.0,10085.59,0.0,0.0,0.0,11094.140000000001,11094.14
674BAF17-EF17-40B2-878F-CEE06880B2A2,0.0,8364.1371,1338.25395,0.0,0.0,9702.39105,485.97
5628101C-7F63-4F6A-9E65-C8AD9D0B0E8B,1.0,712.24,113.96,0.0,0.0,826.2,826.2
557FEA92-6E61-4EB4-90EE-7F2C6BBE1687,1.0,1597.91,255.67,0.0,0.0,1853.5800000000002,1853.58
F2F0F4B5-5432-48B3-84BF-B7F22F392099,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F0867BFF-EFBD-43B1-9AB7-35CD059D8C84,1.0,1886.29,301.81,0.0,0.0,2074.92,2074.92
10E454A8-45AB-43A3-BF10-AACF97F1D0F6,1.0,-1886.29,-301.81,0.0,0.0,-2074.92,-2074.92
935D1DDE-F4BC-4E2A-8CC3-7C4BCA3FC005,1.0,2750.0,440.0,0.0,0.0,3190.0,3190.0
67F01672-51D3-2D4E-98C0-CFD18F0875DD,1.0,317.0,50.72,0.0,0.0,367.72,367.72
07EC4AA4-D06D-4A88-9CD5-1138E3E81B50,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65
4A42EB65-2DA7-4F81-8B4D-04587C5F48A5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
B4572DBC-B26B-492E-BCB0-3B51FB75F87C,1.0,1860.0,297.6,0.0,0.0,2157.6,2157.6
C17B9767-46BA-4A85-9063-78A2730CFBBC,1.0,114.0,0.0,0.0,0.0,114.0,114.0
D21D0FFD-59CB-459A-AAC8-8F6379EEC770,1.0,560.35,89.66,0.0,0.0,650.01,650.01
04B88D43-5599-44ED-B890-177E79D5D266,1.0,5400.0,864.0,0.0,0.0,6264.0,6264.0
1CE61B00-4CB6-4ABF-92EF-E17D9DE72F58,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AA1A8530-F5EB-4550-841F-B39B7ADF451C,1.0,1673.8,267.81,0.0,0.0,1941.61,1941.61
4B4DA3BF-B4C2-2745-A0A0-744396F827CE,1.0,239.15000000000003,38.26,0.0,0.0,277.41,277.41
0140C2E5-CA14-4F01-A84D-BE25E7794ACC,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89750DDB-609B-4EEA-A45E-8BADADFF7903,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9E1ED277-39B3-4F44-B655-53EC1DB5184E,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8EA99583-01AA-4FA5-B61C-A13CAB254288,1.0,0.0,0.0,0.0,0.0,0.0,0.0
03C78017-F2FA-4CF2-9A16-ABEF9B83B384,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3E555B9A-B4DE-40CA-A3BE-5CABDABC8F0C,1.0,2351.0,376.16,0.0,0.0,2727.16,2727.16
A6CB6564-6AA6-4332-8695-1CC5CFE07DA7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BFE38B75-A9E6-4347-B329-D472CD56874F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6D615A64-5815-4F6C-ADD5-6FF58F64E268,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48F7BBE8-F562-42F5-8FBA-290707021472,1.0,317.24,50.76,0.0,0.0,368.0,368.0
63DD9DA9-00DE-4964-BBD6-85A45F8484B9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
750A886C-EB7F-3644-ADDB-8EBB84DB8C2C,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8793F189-8D77-4C9A-850B-C19551B2658D,1.0,1970.0,315.2,0.0,0.0,2285.2,2285.2
BC1E1E0B-A0CE-4469-9C2D-E17D9DE73100,1.0,232.9,37.26,0.0,0.0,270.16,270.16
7388A391-7AC8-458D-B025-0D09E528CF2B,1.0,1896.66,303.47,0.0,0.0,2200.13,2200.13
B619EA4C-44BB-46C6-89AA-62C7FE12DB8F,1.0,3081.6,493.06,0.0,0.0,3574.66,3574.66
502199CD-F148-4F5C-9279-DC9A33C5810B,1.0,792.3,126.77,0.0,0.0,919.0699999999999,919.07
C0D8B3A1-F2C1-47BB-ABD9-C1E137A8ADA7,1.0,679.08,108.65,0.0,0.0,787.73,787.73
9288CBF6-5ED0-4949-8ED2-BA697CE72CF3,1.0,0.0,0.0,0.0,0.0,0.0,2202.75
7F462F81-3064-4B75-9F6D-A56781442374,1.0,0.0,0.0,0.0,0.0,0.0,1814.4
192A1DFF-5B22-4B86-ACC6-B1B62825BD3F,1.0,4824.05,714.67,0.0,0.0,5538.72,5538.72
3F17FE7D-EC15-48E0-A288-B1947ED42E3A,1.0,4536.0,725.76,0.0,0.0,5261.76,5261.76
9D16900A-E9A6-45F8-AF97-6C4DEC45A404,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BCB596A0-1EB9-4A9A-9C10-07A1EABC5892,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC87F093-2B4B-48F5-8116-2C54C3C19CC9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
711A8570-83D6-4C94-845D-A28B930876E9,1.0,9820.06,0.0,0.0,0.0,10802.07,10802.07
BB28BD0E-D3D8-4DD8-A2E9-D0ADF95DD5D1,1.0,775.86,124.14,0.0,0.0,900.0,900.0
347F8557-5ED1-4FFB-871F-1EE9D5111DF0,1.0,2430.0,388.8,0.0,0.0,2818.8,2818.8
A8665621-63D8-4198-A2A4-D6FE6E3B266A,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281A0656-66A9-4BEA-AA5B-4F3D140043CA,1.0,0.0,0.0,0.0,0.0,0.0,90.0
